id,hashtag,board_id,content
111,"[{""tag"":""숙박""},{""tag"":""산""},{""tag"":""자연""}]",111,"4일간의 여행 후 돌아온 소강의 여행기! 이번 여행은 강원도 인제와 그 인근의 남이섬에서의 자연 속 모험을 통해 신선한 경험을 즐기는 것이 목표였어요. 첫째 날, 인제의 숲속에서의 캠핑과 함께한 여행은 정말로 평화로웠어요. 

둘째1 날, 남이섬에서의 가든 파티와 함께한 일몰 감상은 정말로 로맨틱했어요. 자연 속에서의 특별한 순간을 누릴 수 있었어요. 

셋째 날, 인제와 남이섬의 특산물을 맛보며 함께한 여행을 마무리했어요. 강원도는 자연이 어우러진 곳으로, 다음에는 어떤 강원도의 자연을 더 탐험해볼지 기대돼요!"
112,"[{""tag"":""음식""},{""tag"":""문화""},{""tag"":""문화""}]",112,"3일간의 여행 후 돌아온 소강의 여행기! 이번 여행은 경기도 수원 화성과 한옥마을에서 동양의 역사와 전통을 느끼며 휴식하는 것이 목표였어요. 첫째 날, 수원 화성에서의 문화 체험과 함께한 여행은 정말로 유익했어요. ♂

둘째1 날, 한옥마을에서의 전통 차 문화와 함께한 여행은 정말로 평온했어요. 고즈넉한 분위기에서의 휴식은 마음을 안정시켜줬어요. 

셋째 날, 수원과 한옥마을의 특산물을 맛보며 함께한 여행을 마무리했어요. 경기도는 역사와 전통이 공존하는 곳으로 정말로 다양한 경험이 가능한 지역이에요. 다음에는 어떤 경기도의 전통을 더 탐험해볼지 기대돼요!"
113,"[{""tag"":""숙박""},{""tag"":""풍경""},{""tag"":""바다""}]",113,"4일간의 여행 후 돌아온 소강의 여행기! 이번 여행은 강원도 동해안과 속초에서의 아름다운 해안 풍경을 감상하며 해수욕과 각종 수상 스포츠를 즐기는 것이 목표였어요. 첫째 날, 속초의 해수욕장에서의 피서와 함께한 여행은 정말로 상쾌했어요. 

둘째1 날, 동해안을 따라 운전하며 바다를 바라보며의 여행은 정말로 여유로웠어요. 강원도의 해안 풍경은 언제나 매력적이에요. 

셋째 날, 속초와 동해안의 특산물을 맛보며 함께한 여행을 마무리했어요. 강원도 동해안은 해안 풍경을 즐기기에 최적의 장소예요. 다음에는 어떤 강원도의 해안을 더 탐험해볼지 기대돼요!"
114,"[{""tag"":""관광""},{""tag"":""문화""},{""tag"":""산""}]",114,"3일간의 여행 후 돌아온 소강의 여행기! 이번 여행은 대전과 익산에서의 도시 속 문화 여행을 통해 예술과 역사를 동시에 느끼는 것이 목표였어요. 첫째 날, 대전의 예술의 거리와 함께한 여행은 정말로 다채로웠어요. 

둘째 날, 익산의 선암사에서의 문화 탐방과 함께한 여행은 정말로 유익했어요. 고즈넉한 사원에서의 순간은 특별한 경험이에요. ♀

셋째 날, 대전과 익산의 특산물을 맛보며 함께한 여행을 마무리했어요. 충청도는 도시 속에서도 예술과 역사를 감상할 수 있는 멋진 장소가 많은 곳이에요. 다음에는 어떤 충청도의 도시를 더 탐험해볼지 기대돼요!"
115,"[{""tag"":""숙박""},{""tag"":""도심""},{""tag"":""자연""}]",115,"4일간의 여행 후 돌아온 소강의 여행기! 이번 여행은 부산의 센텀시티와 해운대에서의 도시 속 모던 라이프를 즐기며 쇼핑과 해변에서의 힐링을 통합하는 것이 목표였어요. 첫째 날, 센텀시티의 쇼핑과 문화 공간에서의 즐거움은 정말로 특별했어요. 

첫째 날, 해운대에서의 해변 피크닉과 함께한 여행은 정말로 기분 좋았어요. 바다 바람을 맞으며 여유로운 시간을 보낼 수 있었어요. 

셋째 날, 부산과 해운대의 특산물을 맛보며 함께한 여행을 마무리했어요. 부산은 도시와 자연이 어우러진 곳으로, 다음에는 어떤 부산의 도시 라이프를 더 탐험해볼지 기대돼요!"
116,"[{""tag"":""관광""},{""tag"":""풍경""},{""tag"":""액티비티""}]",116,"5일간의 여행 후 돌아온 소강의 여행기! 이번 여행은 제주도와 그 인근의 우도에서의 섬의 아름다움을 느끼며 해안을 따라 여행하는 것이 목표였어요. 첫째 날, 제주도의 자연 경관과 함께한 여행은 정말로 신비로웠어요. 

첫째 날, 우도에서의 전망대 트래킹과 함께한 일몰 감상은 정말로 멋졌어요. 섬의 경치는 마음을 평화롭게 만들어줬어요. 

셋째 날, 제주도와 우도의 특산물을 맛보며 함께한 여행을 마무리했어요. 제주는 자연의 아름다움이 가득한 섬으로, 다음에는 어떤 제주도의 숨은 명소를 찾아볼지 기대돼요!"
117,"[{""tag"":""관광""},{""tag"":""문화""},{""tag"":""체험""}]",117,"4일간의 여행 후 돌아온 소강의 여행기! 이번 여행은 경주와 안동에서의 한옥의 아름다움을 느끼며 전통과 역사를 탐방하는 것이 목표였어요. 첫째 날, 경주의 한옥스테이에서의 힐링과 함께한 여행은 정말로 고즈넉했어요. 

첫째 날, 안동 하회마을에서의 전통 가옥 체험과 함께한 여행은 정말로 재미있었어요. 한옥에서의 특별한 경험은 여행의 색다른 즐거움이에요. 

셋째 날, 경주와 안동의 특산물을 맛보며 함께한 여행을 마무리했어요. 경상도는 한국의 전통과 역사를 느낄 수 있는 아름다운 장소가 많은 곳이에요. 다음에는 어떤 경상도의 마을을 더 탐험해볼지 기대돼요!"
118,"[{""tag"":""문화""},{""tag"":""음식""},{""tag"":""도심""}]",118,"3일간의 여행 후 돌아온 소강의 여행기! 이번 여행은 서울의 강남과 이태원에서의 도시의 활기를 느끼며 다양한 음식과 문화를 즐기는 것이 목표였어요. 첫째 날, 강남의 유명 맛집과 함께한 여행은 정말로 맛있었어요. 

첫째 날, 이태원에서의 길거리 예술과 함께한 여행은 정말로 다채로웠어요. 도시의 활기를 느낄 수 있는 좋은 장소였어요. 

셋째 날, 서울의 강남과 이태원의 특산물을 맛보며 함께한 여행을 마무리했어요. 서울은 언제나 다양한 즐길 거리가 많은 도시로, 다음에는 어떤 서울의 도시 생활을 더 탐험해볼지 기대돼요!"
119,"[{""tag"":""관광""},{""tag"":""체험""},{""tag"":""힐링""}]",119,"3일간의 여행 후 돌아온 소강의 여행기! 이번 여행은 서울의 광화문과 덕수궁에서의 역사와 예술의 만남을 즐기며 고즈넉한 시간을 보내는 것이 목표였어요. 첫째 날, 광화문 광장에서의 문화 탐방과 함께한 여행은 정말로 유익했어요. ♂

첫째 날, 덕수궁에서의 전통 한복 체험과 함께한 여행은 정말로 멋졌어요. 한옥에서의 특별한 순간은 여행의 색다른 즐거움이에요. 

셋째 날, 서울의 광화문과 덕수궁의 특산물을 맛보며 함께한 여행을 마무리했어요. 서울의 도심 속에서도 역사와 예술을 느낄 수 있는 멋진 장소가 많은 곳이에요. 다음에는 어떤 서울의 도심 생활을 더 탐험해볼지 기대돼요!"
120,"[{""tag"":""관광""},{""tag"":""음식""},{""tag"":""자연""}]",120,"4일간의 여행 후 돌아온 소강의 여행기! 이번 여행은 강원도 정선과 그 인근의 고한재에서의 자연 속 힐링을 즐기며 산책과 전통 한정식을 즐기는 것이 목표였어요. 첫째 날, 정선의 자연 속에서의 산책과 함께한 여행은 정말로 상쾌했어요. ♀

첫째 날, 고한재에서의 전통 한정식과 함께한 여행은 정말로 맛있었어요. 자연과 함께하는 식사는 마음을 풍성하게 만들어줬어요. 

셋째 날, 강원도 정선과 고한재의 특산물을 맛보며 함께한 여행을 마무리했어요. 강원도는 자연 속에서의 다양한 경험을 할 수 있는 멋진 장소예요. 다음에는 어떤 강원도의 자연을 더 탐험해볼지 기대돼요!"
121,"[{""tag"":""액티비티""},{""tag"":""풍경""},{""tag"":""체험""}]",121,"5일간의 여행 후 돌아온 소강의 여행기! 이번 여행은 전라남도 완도와 향일암에서의 섬의 낭만을 느끼며 바다와 전통 예술을 즐기는 것이 목표였어요. 첫째 날, 완도의 섬에서의 바다 낚시와 함께한 여행은 정말로 재미있었어요. 

둘째 날, 향일암에서의 일출 감상과 함께한 여행은 정말로 감동적이었어요. 섬의 일출은 언제나 특별한 순간이에요. 

셋째 날, 완도와 향일암의 특산물을 맛보며 함께한 여행을 마무리했어요. 전라남도는 바다와 자연이 어우러진 곳으로, 다음에는 어떤 전라남도의 섬을 더 탐험해볼지 기대돼요!"
122,"[{""tag"":""액티비티""},{""tag"":""도심""},{""tag"":""자연""}]",122,"♂ 3일간의 도심 속 휴식 후 돌아온 소강의 여행기! 이번 여행은 서울의 낙산과 청계천에서의 힐링을 통해 도심 속에서의 평온한 시간을 만드는 것이 목표였어요. 첫째 날, 낙산에서의 일출 감상과 함께한 요가 시간은 정말로 기분 좋았어요. ♀

둘째 날, 청계천에서의 자전거 타기와 함께한 여행은 정말로 상쾌했어요. 도심 속에서도 자연을 느낄 수 있는 좋은 방법이었어요. ♂

셋째 날, 서울의 특산물을 맛보며 함께한 여행을 마무리했어요. 서울은 도심 속에서도 휴식과 여유를 즐길 수 있는 멋진 장소가 많은 곳이에요. 다음에는 어떤 서울의 도시 생활을 더 탐험해볼지 기대돼요!"
123,"[{""tag"":""자연""},{""tag"":""액티비티""},{""tag"":""바다""}]",123,"3일간의 강원도 여행 후 돌아온 소강의 여행기! 이번 여행은 강원도의 속초와 남이섬에서의 자연 속 힐링을 즐기며 해변 산책과 트레킹을 즐기는 것이 목표였어요. 첫째 날, 속초의 동화마을에서의 휴식과 함께한 여행은 정말로 기분 좋았어요. 

첫째 날, 남이섬에서의 자연 트레킹과 함께한 여행은 정말로 신선했어요. 숲 속을 거닐며 자연의 소리를 들으며 힐링하는 시간이었어요. ♀

셋째 날, 강원도의 특산물을 맛보며 함께한 여행을 마무리했어요. 강원도는 자연이 풍부한 곳으로, 다음에는 어떤 강원도의 자연을 더 탐험해볼지 기대돼요!"
124,"[{""tag"":""관광""},{""tag"":""문화""},{""tag"":""문화""}]",124,"4일간의 경주 여행 후 돌아온 소강의 여행기! 이번 여행은 경주와 불국사에서의 역사와 문화를 느끼며 동궁과 첨성대를 탐방하는 것이 목표였어요. 첫째 날, 경주의 동궁과 함께한 여행은 정말로 매혹적이었어요. ♂

첫째 날, 불국사에서의 문화 산책과 함께한 여행은 정말로 감동적이었어요. 불국사의 석가탑은 정말로 아름다웠어요. 

셋째 날, 경주의 특산물을 맛보며 함께한 여행을 마무리했어요. 경주는 역사와 문화의 보고로, 다음에는 어떤 경주의 명소를 더 탐험해볼지 기대돼요!"
125,"[{""tag"":""숙박""},{""tag"":""풍경""},{""tag"":""바다""}]",125,"5일간의 제주도 여행 후 돌아온 소강의 여행기! 이번 여행은 제주도와 한라산에서의 섬의 아름다움을 느끼며 해변 산책과 한라산 등반을 경험하는 것이 목표였어요. 첫째 날, 제주의 중문관광단지에서의 휴식과 함께한 여행은 정말로 상쾌했어요. 

첫째 날, 한라산 정상에서의 일출 감상과 함께한 여행은 정말로 멋졌어요. 섬 위에서 본 일출은 잊지 못할 순간이에요. 

셋째 날, 제주도의 특산물을 맛보며 함께한 여행을 마무리했어요. 제주도는 자연이 풍부한 곳으로, 다음에는 어떤 제주도의 해변을 더 탐험해볼지 기대돼요!"
126,"[{""tag"":""숙박""},{""tag"":""문화""},{""tag"":""음식""}]",126,"3일간의 전주 여행 후 돌아온 소강의 여행기! 이번 여행은 전주와 한옥마을에서의 미식의 여행을 통해 비빔밥과 전주 비빔국수를 맛보는 것이 목표였어요. 첫째 날, 한옥마을에서의 전통 미술 감상과 함께한 여행은 정말로 즐거웠어요. 

둘째 날, 전주 비빔밥 맛집에서의 식사와 함께한 여행은 정말로 맛있었어요. 전주의 음식은 정말로 특별한 맛이 있었어요. 

셋째 날, 전주와 한옥마을의 특산물을 맛보며 함께한 여행을 마무리했어요. 전주는 미식의 천국으로, 다음에는 어떤 전주의 음식을 더 탐험해볼지 기대돼요!"
127,"[{""tag"":""풍경""},{""tag"":""바다""},{""tag"":""액티비티""}]",127,"4일간의 제주 여행 후 돌아온 소강의 여행기! 이번 여행은 제주의 성산일출봉에서의 아침 일출 감상과 푸른 바다 속 레저 활동을 통해 여름 휴가를 즐기는 것이 목표였어요. 첫째 날, 성산일출봉에서의 아침 일출 감상과 함께한 여행은 정말로 환상적이었어요. ♂

첫째 날, 제주의 푸른 바다에서의 스쿠버 다이빙과 함께한 여행은 정말로 신나는 경험이었어요. 제주의 바다는 생생한 생태계를 자랑했어요. 

셋째 날, 제주의 특산물을 맛보며 함께한 여행을 마무리했어요. 제주는 자연의 아름다움과 레저 활동으로 가득한 곳으로, 다음에는 어떤 제주의 해변을 더 탐험해볼지 기대돼요!"
128,"[{""tag"":""힐링""},{""tag"":""체험""},{""tag"":""음식""}]",128,"3일간의 강원도 여행 후 돌아온 소강의 여행기! 이번 여행은 강원도의 양양과 속초에서의 숲속 힐링을 즐기며 해변 산책과 따뜻한 차 한잔을 즐기는 것이 목표였어요. 첫째 날, 양양의 소양호에서의 휴식과 함께한 여행은 정말로 평화로웠어요. 

첫째 날, 속초의 야시장에서의 쇼핑과 함께한 여행은 정말로 유쾌했어요. 지역 특산물을 구경하면서 즐거운 시간을 보냈어요. 

셋째 날, 강원도의 특산물을 맛보며 함께한 여행을 마무리했어요. 강원도는 자연 속에서의 여유로움을 느낄 수 있는 곳으로, 다음에는 어떤 강원도의 숲을 더 탐험해볼지 기대돼요!"
